Film_Linki,Film_Adi,Vizyon_Tarihi,Toplam_Seyirci,Liste_Yili,Yonetmen,Oyuncular,Sure_Dakika,IMDb_Puani,Sektor_Toplam_Seyirci,Ort_Bilet_TL,Log_Toplam_Seyirci,Is_Pandemi,Is_Yerli,IMDb_Yok,Is_Devam_Filmi,Rekabet_Indeksi,Mevsim_Ilkbahar,Mevsim_Kis,Mevsim_Sonbahar,Mevsim_Yaz,Yonetmen_Skor,Yonetmen_Film_Sayisi,Oyuncu1_Skor,Oyuncu2_Skor,Oyuncu3_Skor,Kadro_Veri_Var,Dagitimci_Skor,Tur_3_Boyutlu,Tur_Aile,Tur_Aksiyon,Tur_Animasyon,Tur_Belgesel,Tur_Bilim_Kurgu,Tur_Biyografi,Tur_Dram,Tur_Fantastik,Tur_Genclik,Tur_Gerilim,Tur_Gizem,Tur_IMAX,Tur_Komedi,Tur_Korku,Tur_Macera,Tur_Muzik,Tur_Muzikal,Tur_Romantik,Tur_Romantik_Komedi,Tur_Savas,Tur_Spor,Tur_Suc,Tur_Tarihi
suursuz-ask--2014851,Şuursuz Aşk,2019-12-27,76251,2019,Umut Ertek,"İsmail Hacıoğlu, Ebru Şahin, Burcu Kara, Ruhi Sarı, Ayşegül Günay",108.0,6.0,59556020,16.46,11.241798923633867,0,1,0,0,2.0,0,1,0,0,11.604575757123934,0,12.259890985225256,11.604575757123934,11.604575757123934,1,11.697637439042909,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kara-noel--2014144,Kara Noel,2019-12-27,21013,2019,Sophia Takal,"Cary Elwes, Imogen Poots, Brittany O'Grady, Aleyse Shannon, Lily Donoghue",92.0,3.5,59556020,16.46,9.95294416124872,0,0,0,0,2.0,0,1,0,0,11.604120579164725,0,11.604120579164725,11.604120579164725,11.604120579164725,1,12.31385667433132,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
rafadan-tayfa-gobeklitepe--2014553,Rafadan Tayfa Göbeklitepe,2019-12-27,3444814,2019,İsmail Fidan,"Şirin Giobbi, Levent Kol, Yağmur Sergen, Hakan Coşar, Emine Sergen Kazbek",85.0,5.8,59556020,16.46,15.05238075997198,0,1,0,0,2.0,0,1,0,0,12.069142259586235,1,11.602051435783878,12.069142259586235,12.069142259586235,1,11.69528775597379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
baba-parasi--2014582,Baba Parası,2020-01-01,1872347,2019,Selçuk Aydemir,"Ahmet Kural, Murat Cemcir, Devrim Yakut, Rasim Öztekin, Yağmur Tanrısevsin",116.0,4.6,59556020,16.46,14.442703816178785,1,1,0,0,7.0,0,1,0,0,12.583821735917917,2,12.207055106911318,12.2369329274334,11.560582904484923,1,11.981934768415934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
judy--2014798,Judy,2020-01-03,21044,2020,Rupert Goold,"Renée Zellweger, Jessie Buckley, Rufus Sewell, Michael Gambon, Bella Ramsey",118.0,6.8,17415304,17.21,9.95441828120467,1,0,0,0,7.0,0,1,0,0,11.609915162914605,0,11.609915162914605,11.609915162914605,11.609915162914605,1,10.736302493707809,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
gece-gelen-cin-bebek--2014904,Gece Gelen: Cin Bebek,2020-01-03,5440,2020,Bülent Aydoslu,"Buse Sevindik, Ömer Polat, Onur Çimen, Gizem Tataroğlu",90.0,3.3,17415304,17.21,8.601718146485926,1,1,0,0,7.0,0,1,0,0,11.60784837529699,0,11.60784837529699,11.60784837529699,11.60784837529699,1,10.374039753676199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
yabani--2015023,Yabani,2020-01-03,9210,2020,Olga Gorodetskaya,"Sevastian Bugaev, Roza Khayrullina, Elena Lyadova, Mikhail Safronov",90.0,4.7,17415304,17.21,9.128153700988236,1,0,0,0,7.0,0,1,0,0,11.604100083241116,0,11.604100083241116,11.604100083241116,11.604100083241116,1,12.048442039977093,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
laz-kit--2014973,Laz Kit,2020-01-03,75,2020,Zeki Akıncı,"Tuğba Özay, Çılgın Sedat, Sinan Bengier, Ahmet Çelik, Esra Sönmezer",107.0,1.0,17415304,17.21,4.330733340286331,1,1,0,0,7.0,0,1,0,0,11.601016712902073,0,11.601016712902073,11.447477313115519,11.601016712902073,1,10.502649371824871,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2177-hackerlari--2014819,2177 Hackerları,2020-01-03,1019,2020,Jose Figueroa,"Dominique Swain, Sean Patrick Flanery, Miracle Laurie, Shane Coffey, Benton Jennings",98.0,1.4,17415304,17.21,6.927557906278317,1,0,0,0,7.0,0,1,0,0,11.591974071891357,0,11.591974071891357,11.591974071891357,11.591974071891357,1,11.971592346845808,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bacurau--2015008,Bacurau,2020-01-03,4522,2020,Kleber Mendonça Filho,"Bárbara Colen, Thomas Aquino, Silvero Pereira, Thardelly Lima, Rubens Santos",131.0,7.3,17415304,17.21,8.416930769477844,1,0,0,0,7.0,0,1,0,0,11.586179766095563,0,11.586179766095563,11.586179766095563,11.586179766095563,1,10.301630958475538,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
resmi-sirlar--2014980,Resmi Sırlar,2020-01-03,8699,2020,Gavin Hood,"Keira Knightley, Matthew Goode, MyAnna Buring, Ralph Fiennes, Matt Smith",112.0,7.3,17415304,17.21,9.071078304642676,1,0,0,0,7.0,0,1,0,0,11.582247695380156,0,11.582247695380156,11.582247695380156,11.582247695380156,1,11.712503617532755,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
derin-sular--2014730,Derin Sular,2020-01-10,79167,2020,William Eubank,"Kristen Stewart, John Gallagher Jr., T.J. Miller, Vincent Cassel, Jessica Henwick",95.0,5.9,17415304,17.21,11.27932745575216,1,0,0,0,9.0,0,1,0,0,11.579135961314808,0,11.583124595899408,11.271752979948925,11.257744375925604,1,11.452178148516474,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
cats--2013314,Cats,2020-01-10,3651,2020,Tom Hooper,"Idris Elba, Ian McKellen, Rebel Wilson, Judi Dench, Ray Winstone",110.0,2.8,17415304,17.21,8.20303024171486,1,0,0,0,9.0,0,1,0,0,11.366081805320398,1,11.915818185632796,11.57876491118416,11.199535083950975,1,12.29757451906868,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
islikcilar--2014780,Islıkçılar,2020-01-10,1587,2020,Corneliu Porumboiu,"Vlad Ivanov, Catrinel Marlon, Rodica Lazar, Agustí Villaronga, Cristóbal Pinto",97.0,6.3,17415304,17.21,7.370230641807081,1,0,0,0,9.0,0,1,0,0,11.574592186005583,0,11.574592186005583,11.574592186005583,11.574592186005583,1,9.702716852073644,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ajanlar-is-basinda--2013459,Ajanlar İş Başında,2020-01-10,57927,2020,Troy Quane,,101.0,6.8,17415304,17.21,10.966956139068657,1,0,0,0,9.0,0,1,0,0,11.569401616197931,0,,,,0,11.450897773014516,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gamonya-hayaller-ulkesi--2014276,Gamonya: Hayaller Ülkesi,2020-01-10,808671,2020,Tuğçe Soysop,"Berat Efe Parlar, Eda Döğer, Ahmet Rıfat Şungar, Ali Uyandıran, Burcu Altın",103.0,4.3,17415304,17.21,13.603148675014742,1,1,0,0,9.0,0,1,0,0,12.206981448452154,2,12.287632337464098,11.568658773439449,11.568658773439449,1,11.842258130421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biz-boyleyiz--2014878,Biz Böyleyiz,2020-01-10,371925,2020,Caner Özyurtlu,"Hümeyra, Berrak Tüzünataç, Özge Özpirinçci, Şebnem Bozoklu, Engin Öztürk",119.0,5.6,17415304,17.21,12.826450188735953,1,1,0,0,9.0,0,1,0,0,11.90745838528944,2,11.571164302874886,11.571164302874886,11.866266917780889,1,11.886280394035845,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
rem--2015011,Rem,2020-01-10,2282,2020,Berk Aygül,"Öykü Bozkurt, Cemre Can Saatçi, Sebahat Adalar, Galip Akın",73.0,4.2,17415304,17.21,7.733245646529795,1,1,0,0,9.0,0,1,0,0,11.572708319954664,0,11.572708319954664,11.572708319954664,11.823093977104755,1,11.57270831995465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sifir-bir--2015022,Sıfır Bir,2020-01-10,868734,2020,Kadri Beran Taşkın,"Savaş Satış, Onur Akbay, Cengizhan Yurdutek, Burak Akyüz, Salih İnci",98.0,6.4,17415304,17.21,13.674793409525027,1,1,0,0,9.0,0,1,0,0,11.567991535343578,0,11.567991535343578,11.567991535343578,11.567991535343578,1,11.699026957773114,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
matthias-ve-maxime--2014826,Matthias ve Maxime,2020-01-10,4648,2020,Xavier Dolan,"Xavier Dolan, Gabriel D'Almeida Freitas, Pier-Luc Funk, Samuel Gauthier, Antoine Pilon",119.0,6.8,17415304,17.21,8.444407421690585,1,0,0,0,9.0,0,1,0,0,11.570576568318035,0,11.570576568318035,11.570576568318035,11.570576568318035,1,10.20153686895335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bicaklar-cekildi--2015035,Bıçaklar Çekildi,2020-01-10,56987,2020,Rian Johnson,"Daniel Craig, Chris Evans, Ana de Armas, Jamie Lee Curtis, Michael Shannon",130.0,7.9,17415304,17.21,10.950595998337121,1,0,0,0,9.0,0,1,0,0,11.858760839530966,1,11.566745478677559,12.195601599404817,11.388607692257452,1,11.709056229101805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
kuzular-firarda-uzay-parki--2014522,Kuzular Firarda: Uzay Parkı,2020-01-17,53747,2020,Richard Phelan,,86.0,6.8,17415304,17.21,10.8920617359953,1,0,0,0,7.0,0,1,0,0,11.565991317746908,0,,,,0,10.726994348320867,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
sakli-gercekler--2014779,Saklı Gerçekler,2020-01-17,5676,2020,Hirokazu Koreeda,"Catherine Deneuve, Juliette Binoche, Ethan Hawke, Clémentine Grenier, Ludivine Sagnier",106.0,6.5,17415304,17.21,8.644178203170727,1,0,0,0,7.0,0,1,0,0,11.254759011139434,1,11.56516744295259,11.56516744295259,11.56516744295259,1,8.536473746940363,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
istasyon--2014410,İstasyon,2020-01-17,616,2020,Kadir Genç,"Güneş Cyrina Özek, Burak Ergün, Volkan Uygun, Çetin Özdemir, Alper Yıldırım",62.0,3.4,17415304,17.21,6.424869023905388,1,1,0,0,7.0,0,1,0,0,11.561600911524286,0,11.561600911524286,11.561600911524286,11.561600911524286,1,9.62094708160508,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
dolittle--2013610,Dolittle,2020-01-17,293337,2020,Stephen Gaghan,"Robert Downey Jr., Michael Sheen, Antonio Banderas, Ralph Ineson, Jessie Buckley",102.0,5.6,17415304,17.21,12.58908080675064,1,0,0,0,7.0,0,1,0,0,11.555336604344262,0,12.554050496440691,11.805791130463563,11.327414080133574,1,12.269529695251189,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
karakomik-filmler-2--2014290,Karakomik Filmler 2,2020-01-17,440817,2020,Cem Yılmaz,"Cem Yılmaz, Özkan Uğur, Cem Davran, Büşra Develi, Emin Gürsoy",114.0,6.4,17415304,17.21,12.996387370832856,1,1,0,1,7.0,0,1,0,0,11.873759476300776,1,12.587233777883652,11.873759476300776,11.556595732483611,1,12.271703512336218,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
turkler-geliyor-adaletin-kilici--2014873,Türkler Geliyor: Adaletin Kılıcı,2020-01-17,506524,2020,Kamil Aydın,"Emre Kıvılcım, Levent Özdilek, Ece Çeşmioğlu, Serdar Gökhan, Ebru Özkan Saban",125.0,4.5,17415304,17.21,13.135328959794352,1,1,0,0,7.0,0,1,0,0,11.558347303819804,0,11.349770062429032,11.336368826319847,11.558347303819804,1,11.909211364638287,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
bedenimi-kaybettim--2014824,Bedenimi Kaybettim,2020-01-17,14443,2020,Jérémy Clapin,,81.0,7.5,17415304,17.21,9.578034382397348,1,0,0,0,7.0,0,1,0,0,11.560263441919407,0,,,,0,10.091716278499424,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kirpi-ve-saksagan-sevimli-uzay-kahramanlari--2014139,Kirpi ve Saksağan: Sevimli Uzay Kahramanları,2020-01-17,2953,2020,Rasmus A. Sivertsen,,80.0,6.5,17415304,17.21,7.9909154630913255,1,0,0,0,7.0,0,1,0,0,11.557857824128725,0,,,,0,10.152499552777414,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bad-boys-her-zaman-cilgin--2012926,Bad Boys: Her Zaman Çılgın,2020-01-24,124875,2020,Adil El Arbi,"Will Smith, Martin Lawrence, Vanessa Hudgens, Alexander Ludwig, Joe Pantoliano",124.0,6.5,17415304,17.21,11.735076523926798,1,0,0,0,6.0,0,1,0,0,11.553534257630497,0,11.71932060374319,11.553534257630497,11.553534257630497,1,12.155324197044648,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
maceraci-yuzgecler-buyuk-gosteri--2014912,Maceracı Yüzgeçler: Büyük Gösteri,2020-01-24,43384,2020,Mithat Gökçe,,76.0,4.5,17415304,17.21,10.67786903822759,1,1,0,0,6.0,0,1,0,0,11.553754042456521,0,,,,0,11.44733937864727,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kutup-kopekleri--2014894,Kutup Köpekleri,2020-01-24,136075,2020,Aaron Woodley,"Yekta Kopan, Oya Prosçiler, Sinan Divrik, Erkan Taşdöğen, Bedia Ener",92.0,4.9,17415304,17.21,11.820968832163878,1,0,0,0,6.0,0,1,0,0,11.552694931205941,0,11.855644811761188,11.552694931205941,11.552694931205941,1,11.938404640713433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
insan-yiyenler--2015074,İnsan Yiyenler,2020-01-24,4362,2020,Sam Fowler,"Iacopo Paradisi, David Patrick Stucky, James Knapp, Megan Purvis, Kim Spearman",96.0,3.8,17415304,17.21,8.38091517312361,1,0,0,0,6.0,0,1,0,0,11.553018933501786,0,11.553018933501786,11.553018933501786,11.553018933501786,1,10.728936317587625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
elveda--2014941,Elveda,2020-01-24,7891,2020,Lulu Wang,"Awkwafina, Shuzhen Zhao, X Mayo, Hong Lu, Tzi Ma",100.0,7.5,17415304,17.21,8.973604867142505,1,0,0,0,6.0,0,1,0,0,11.549192511595418,0,11.731897180889504,11.549192511595418,11.549192511595418,1,10.70163374614037,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
feride--2014926,Feride,2020-01-24,46424,2020,Zeynep Çamcı,"Zeynep Çamcı, Ersin Korkut, Barış Yıldız, Anıl Tetik, Ali Barkın",103.0,1.9,17415304,17.21,10.745593386220907,1,1,0,0,6.0,0,1,0,0,11.5460893939515,0,11.5460893939515,11.959898615858792,11.45359782845423,1,11.70522562187572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
muhr-u-cin--2014955,Mühr-ü Cin,2020-01-24,5648,2020,Buğra Kekik,"Ecem Yorulmaz, Cansu Kahvecioğlu, Burçak Kabadayı, Onat Bulut, Muhammet Kınık",65.0,2.8,17415304,17.21,8.639233817325263,1,1,0,0,6.0,0,1,0,0,11.545126101523422,0,11.545126101523422,11.545126101523422,11.545126101523422,1,9.221437324392618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
kirpi-latte-ve-buyulu-tas--2014646,Kirpi Latte ve Büyülü Taş,2020-01-29,23998,2020,Regina Welker,,82.0,5.6,17415304,17.21,10.085767441795337,1,0,0,0,6.0,0,1,0,0,11.541633442527992,0,,,,0,10.681771345232349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ask-tesadufleri-sever-2--2014753,Aşk Tesadüfleri Sever 2,2020-01-31,400889,2020,Ömer Faruk Sorak,"Nesrin Cavadzade, Yiğit Kirazcı, Elif Doğan, Aytaç Şaşmaz, Zuhal Olcay",125.0,7.1,17415304,17.21,12.901442354443216,1,1,0,1,6.0,0,1,0,0,11.539885704231793,0,11.539885704231793,11.539885704231793,11.553749839603194,1,11.700403349334742,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
guller-ulkesi-damascena--2015044,Güller Ülkesi: Damascena,2020-01-31,261,2020,Alexander Smolyanov,"Veselin Plachkov, Dimitar Banenkin, Neda Spasova, Simona Halacheva",136.0,6.1,17415304,17.21,5.568344503761097,1,0,0,0,6.0,0,1,0,0,11.541518266162502,0,11.541518266162502,11.541518266162502,11.541518266162502,1,9.156748045829579,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bal-ulkesi--2015082,Bal Ülkesi,2020-01-31,11374,2020,Ljubomir Stefanov,,86.0,8.0,17415304,17.21,9.33917324381915,1,0,0,0,6.0,0,1,0,0,11.534364764650643,0,,,,0,10.061499696375774,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sefiller--2014782,Sefiller,2020-01-31,12223,2020,Ladj Ly,"Damien Bonnard, Alexis Manenti, Djibril Zonga, Issa Perica, Jeanne Balibar",103.0,7.6,17415304,17.21,9.411156511406302,1,0,0,0,6.0,0,1,0,0,11.531738937472616,0,11.531738937472616,11.531738937472616,11.531738937472616,1,8.572375232350483,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eltilerin-savasi--2014601,Eltilerin Savaşı,2020-01-31,3638553,2020,Onur Bilgetay,"Gupse Özay, Merve Dizdar, Uraz Kaygılaroğlu, Ferit Aktuğ, Füsun Demirel",118.0,5.8,17415304,17.21,15.107096907939894,1,1,0,0,6.0,0,1,0,0,11.815802207609059,1,12.52098515183545,11.529205386186995,11.753148752448723,1,12.276600024893629,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tavsan-jojo--2014927,Tavşan Jojo,2020-01-31,15240,2020,Taika Waititi,"Roman Griffin Davis, Thomasin McKenzie, Taika Waititi, Scarlett Johansson, Sam Rockwell",108.0,7.9,17415304,17.21,9.63174444388585,1,0,0,0,6.0,0,1,0,0,11.875703797932196,1,11.533474946475481,11.533474946475481,11.533474946475481,1,11.441722806819389,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
peri--2014903,Peri,2020-02-07,3695,2020,Can Evrenol,"Denizhan Akbaba, Elif Sevinç, Özgür Civelek, Kaan Alpdayı, Sermet Yeşil",97.0,5.5,17415304,17.21,8.215006432761575,1,1,0,0,8.0,0,1,0,0,11.461665940315369,1,11.531208283182766,11.531208283182766,11.531208283182766,1,11.42860702158074,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
karanlik-sular--2014915,Karanlık Sular,2020-02-07,5920,2020,Todd Haynes,"Mark Ruffalo, Anne Hathaway, William Jackson Harper, Bill Pullman, Tim Robbins",126.0,7.6,17415304,17.21,8.686260632531775,1,0,0,0,8.0,0,1,0,0,11.32579049295029,1,11.391708852058024,11.35863468974162,11.527260423837026,1,11.041110075632295,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
karabasan--2014811,Karabasan,2020-02-07,6351,2020,Joe W Nowland,"Scott Broughton, Kelly Frances Fischer, Lauretta Compton, Tatiana Warden",77.0,3.0,17415304,17.21,8.756525002926972,1,0,0,0,8.0,0,1,0,0,11.523882302800992,0,11.523882302800992,11.523882302800992,11.523882302800992,1,11.935673575398326,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
seker-cocuk--2015019,Şeker Çocuk,2020-02-07,1985,2020,Alma Har'el,"Shia Labeouf, Noah Jupe, Lucas Hedges, Natasha Lyonne, FKA Twigs",94.0,7.2,17415304,17.21,7.593877844605118,1,0,0,0,8.0,0,1,0,0,11.520595655176438,0,11.520595655176438,11.503653609966733,11.393845041354304,1,11.4054875928842,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
humraz-cin-tarikati--2014952,Humraz Cin Tarikatı,2020-02-07,3423,2020,Tayfun Can Demirtaş,"Bahar Günal, Muhittin Gündeşli, Enver Kurucan, Duygu Gökçe, Atakan Teke",72.0,4.0,17415304,17.21,8.138564737261632,1,1,0,0,8.0,0,1,0,0,11.515937626931395,0,11.515937626931395,11.515937626931395,11.515937626931395,1,11.515937626931382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
annelerimiz--2014959,Annelerimiz,2020-02-07,2102,2020,Cesar Diaz,"Emma Dib, Armando Espitia",78.0,6.6,17415304,17.21,7.6511201757027,1,0,0,0,8.0,0,1,0,0,11.511936000284866,0,11.511936000284866,11.511936000284866,,1,10.021370449011517,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yirtici-kuslar-ve-muhtesem-harley-quinn--2013833,Yırtıcı Kuşlar (Ve Muhteşem Harley Quinn),2020-02-07,319721,2020,Cathy Yan,"Margot Robbie, Ewan McGregor, Mary Elizabeth Winstead, Jurnee Smollett, Rosie Perez",109.0,6.1,17415304,17.21,12.675207147193928,1,0,0,0,8.0,0,1,0,0,11.50736698747471,0,11.1828259800185,11.159178763182831,11.516196366112155,1,12.15107927105356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
sahane-hayaller--2015061,Şahane Hayaller,2020-02-07,92130,2020,Ömer Faruk Yardımcı,"Ömer Başdoğan, Cemil Şahin, Çetin Altay, Suzan Aksoy, Salih Kalyon",88.0,3.5,17415304,17.21,11.430966756271793,1,1,0,0,8.0,0,1,0,0,11.275230942280059,2,11.784485046304624,11.508747413195419,11.574599189651332,1,11.706408544360283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
super-ajanlar--2014979,Süper Ajanlar,2020-02-07,31738,2020,Zhiyi Zhang,"Harun Can, Ali Çorapçı, Hakan Akın",90.0,5.5,17415304,17.21,10.36530148759794,1,0,0,0,8.0,0,1,0,0,11.508655582431636,0,11.8492111393602,11.508655582431636,11.508655582431636,1,11.705038187205613,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kirpi-sonic--2014064,Kirpi Sonic,2020-02-14,314198,2020,Jeff Fowler,"Jim Carrey, James Marsden, Neal McDonough, Tika Sumpter",100.0,6.5,17415304,17.21,12.657781822112407,1,0,0,0,8.0,0,1,0,0,11.507307287508484,0,11.507307287508484,11.507307287508484,11.507307287508484,1,12.295596648269777,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
akilli-balik--2014689,Akıllı Balık,2020-02-14,17421,2020,June Taylor,,60.0,5.6,17415304,17.21,9.765489054378838,1,0,0,0,8.0,0,1,0,0,11.508662381188818,0,,,,0,9.912323542812294,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agir-romantik--2014962,Ağır Romantik,2020-02-14,84296,2020,Deniz Denizciler,"Onur Tuna, Tuvana Türkay, Altan Erkekli, Durul Bazan, Sermiyan Midyat",97.0,4.1,17415304,17.21,11.342101556168096,1,1,0,0,8.0,0,1,0,0,11.243246744836128,1,11.506611589039629,11.506611589039629,12.013056446637062,1,11.86342019875125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
yeni-bastan--2015029,Yeni Baştan,2020-02-14,17991,2020,Nicolas Bedos,"Daniel Auteuil, Guillaume Canet, Doria Tillier, Fanny Ardant, Pierre Arditi",115.0,7.4,17415304,17.21,9.797682493639151,1,0,0,0,8.0,0,1,0,0,11.506418275252472,0,11.506418275252472,11.506418275252472,11.506418275252472,1,9.896620434626842,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
nasipse-olur--2014870,Nasipse Olur,2020-02-14,73279,2020,Selahattin Sancaklı,"Algı Eke, Burak Sevinç, Nur Sürer, Hakan Bulut, Yeşim Dalgıçer",108.0,5.2,17415304,17.21,11.202042999348011,1,1,0,0,8.0,0,1,0,0,11.624152446814287,1,11.706118052684005,11.504412716823348,11.504412716823348,1,11.698405827306564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
the-gentlemen--2015064,The Gentlemen,2020-02-14,68842,2020,Guy Ritchie,"Matthew McConaughey, Charlie Hunnam, Michelle Dockery, Jeremy Strong, Colin Farrell",113.0,7.8,17415304,17.21,11.139583828690277,1,0,0,0,8.0,0,1,0,0,11.84379405484986,2,11.719612012401948,11.431851576069317,11.50405823884272,1,11.851835340027181,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
masallardan-geriye-kalan--2015062,Masallardan Geriye Kalan,2020-02-14,5420,2020,Mustafa Uğur Yağcıoğlu,"Özgür Çevik, İlayda Akdoğan, Tuba Ünsal, Anıl Altınöz, Eda Akalın",98.0,3.8,17415304,17.21,8.598035579260339,1,1,0,0,8.0,0,1,0,0,11.298553012624602,3,11.503631453819123,11.503631453819123,11.315836294724514,1,10.674998573602382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kucuk-kadinlar--2014331,Küçük Kadınlar,2020-02-14,29405,2020,Greta Gerwig,"Saoirse Ronan, Emma Watson, Florence Pugh, Eliza Scanlen, Timothée Chalamet",135.0,7.8,17415304,17.21,10.288954014137602,1,0,0,0,8.0,0,1,0,0,11.236877383116138,1,11.031801196794893,11.500233096071101,11.35354135821902,1,12.156320549814964,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
